ID;dteday;hr;weathersit;temp;atemp;hum;windspeed;season;casual
4119;25/06/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6515;0,4;0,2836;;140
4121;25/06/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,45;0;;157
4122;25/06/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,43;0,2985;;175
4123;25/06/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,42;0,2239;;152
4124;25/06/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6515;0,45;0,2537;;108
4125;25/06/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,48;0,2836;;121
4126;25/06/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,48;0,194;;74
4127;25/06/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,51;0,1642;;62
4128;25/06/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,47;0,194;;61
4129;25/06/2011;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6212;0,5;0,2985;;49
413;19/01/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,22;0,2576;0,93;0,0896;;0
4130;26/06/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6212;0,53;0;;30
4139;26/06/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,54;0,0896;;75
414;19/01/2011;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,92;0,1045;;1
4140;26/06/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,48;0,1045;;136
4147;26/06/2011;17;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6515;0,42;0,1642;;178
4148;26/06/2011;18;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6515;0,45;0,2537;;117
4149;26/06/2011;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6667;0,48;0,1343;;89
4153;26/06/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,54;0,0896;;14
4156;27/06/2011;2;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,62;0,5909;0,78;0,1343;;3
416;19/01/2011;9;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2576;0,93;0,1045;;2
4162;27/06/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,74;0,194;;29
4166;27/06/2011;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6667;0,54;0;;40
4168;27/06/2011;14;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6667;0,58;0,0896;;58
4169;27/06/2011;15;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,6818;0,55;0;;76
4170;27/06/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,55;0,1045;;53
4176;27/06/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,69;0;;33
4181;28/06/2011;3;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6212;0,74;0;;0
4186;28/06/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,1642;;39
4187;28/06/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,7;0;;38
4189;28/06/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7576;0,46;0;;49
4190;28/06/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7727;0,47;0,2239;;41
4191;28/06/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7576;0,44;0;;33
4192;28/06/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,44;0,2239;;43
4193;28/06/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,41;0;;39
4194;28/06/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,803;0,47;0,2836;;41
420;19/01/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,4;0,4091;0,62;0,2836;;11
4201;28/06/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,7;0,2836;;23
4202;29/06/2011;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,79;0,2836;;11
4209;29/06/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,54;0,2239;;18
4215;29/06/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,697;0,31;0,3284;;45
4216;29/06/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,697;0,31;0,194;;50
4220;29/06/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,697;0,29;0,2985;;78
4226;30/06/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,5;0,1642;;15
4229;;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,6061;0,6;0,1642;;2
4230;30/06/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,64;0,1343;;2
4231;30/06/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,64;0,2537;;1
4233;30/06/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,61;0,2239;;29
4237;30/06/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6515;0,37;0,1343;;47
4238;30/06/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6667;0,35;0,1642;;50
424;19/01/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,36;0,3333;0,57;0,3284;;7
4244;30/06/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6667;0,29;0,2537;;114
4245;30/06/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6515;0,33;0,194;;89
4246;30/06/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6515;0,33;0,194;;55
425;19/01/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,34;0,3182;0,61;0,2836;;5
4250;01/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,5;0;;20
4252;01/07/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,69;0;;6
4253;01/07/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6212;0,53;0;;5
4254;01/07/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6212;0,57;0;;1
4256;01/07/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,61;0,1343;;11
4257;01/07/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,54;0,1045;;25
426;19/01/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,2879;0,57;0,4179;;4
4265;01/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,697;0,21;0,2537;;82
4269;01/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,6667;0,25;0,194;;80
427;19/01/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,303;0,49;0,2985;;2
4274;02/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,47;0,0896;;31
4279;02/07/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,58;0,5455;0,73;0,1045;;1
428;19/01/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,32;0,2879;0,49;0,4179;;4
4280;02/07/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,69;0,1045;;11
4288;02/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7121;0,2;0;;177
4289;02/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7273;0,19;0,1642;;168
429;19/01/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,303;0,52;0,1642;;6
4291;02/07/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7273;0,3;0,2239;;179
4292;02/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7121;0,3;0,2836;;193
4294;02/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,45;0,2836;;136
4295;02/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6667;0,48;0,194;;95
4296;02/07/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,51;0,1642;;78
43;02/01/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2727;0,39;0,3582;;5
430;19/01/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,3;0,2727;0,52;0,4627;;1
4301;03/07/2011;3;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,68;0,6364;0,65;0,0896;;8
4303;03/07/2011;5;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,62;0,5758;0,83;0,194;;0
4304;03/07/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,62;0,5455;0,94;0,0896;;0
431;20/01/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2273;0,56;0,3881;;5
4313;03/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,803;0,53;0,2985;;194
4315;03/07/2011;17;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,8;0,7424;0,49;0,8507;;181
4328;04/07/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5758;0,89;0,1642;;5
4329;04/07/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,1343;;17
433;20/01/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2727;0,56;0;;0
4333;04/07/2011;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,697;0,55;0,0896;;177
4336;04/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7273;0,46;0;;235
4337;04/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,43;0,0896;;224
4338;04/07/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,41;0;;236
4339;04/07/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7273;0,46;0;;240
434;20/01/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2576;0,56;0,1642;;0
4341;04/07/2011;19;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,78;0,7121;0,49;0,1642;;170
4342;04/07/2011;20;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,76;0,697;0,55;0,1045;;195
4343;04/07/2011;21;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,6818;0,62;0,1045;;195
4344;04/07/2011;22;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,6818;0,62;0,1343;;115
4345;04/07/2011;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,6818;0,7;0,1045;;44
4347;05/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,65;0,1045;;15
4351;05/07/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,69;0;;1
4353;05/07/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,65;0,0896;;22
4355;05/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,58;0,1343;;50
4359;05/07/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,43;0,1045;;67
4367;05/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0,2537;;77
4371;06/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,74;0,1343;;4
4373;06/07/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0;;0
4374;06/07/2011;4;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,68;0,6364;0,83;0,0896;;0
4375;06/07/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,83;0,0896;;5
4377;06/07/2011;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,697;0,79;0;;24
438;20/01/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2121;0,55;0,2239;;1
4387;06/07/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,59;0,2239;;79
439;20/01/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2121;0,55;0,2836;;2
4391;06/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,194;;66
4393;06/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,83;0,2239;;20
4395;07/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,5909;0,89;0,194;;2
4397;07/07/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5606;0,94;0,1045;;2
4398;07/07/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,5758;0,89;0,1045;;0
4400;07/07/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,64;0,5758;0,89;0,1343;;11
4401;07/07/2011;7;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0,1045;;13
4403;07/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,7;0,1642;;25
4404;07/07/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,78;0,7424;0,62;0;;29
4407;07/07/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,41;0;;48
4410;07/07/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7727;0,39;0,2239;;47
4413;07/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7727;0,52;0,2836;;79
4414;07/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,58;0,3582;;61
4417;07/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,66;0;;31
4429;08/07/2011;11;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,74;0,7121;0,74;0,2537;;61
443;20/01/2011;12;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,3333;0,42;0;;7
4436;08/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,0896;;35
4438;08/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,1642;;30
444;20/01/2011;13;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,28;0,2879;0,45;0,1045;;12
4441;08/07/2011;23;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6061;0,78;0,0896;;40
4442;09/07/2011;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,6061;0,83;0,1343;;31
4447;09/07/2011;5;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,62;0,5606;0,88;0,1642;;4
4448;09/07/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,64;0,5758;0,83;0,194;;11
4449;09/07/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,78;0,194;;21
4450;09/07/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,7;0,2537;;68
4455;09/07/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,41;0,2239;;167
4459;09/07/2011;17;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7273;0,32;0;;160
4461;09/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,697;0,55;0,1642;;128
4462;09/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7121;0,58;0,2239;;129
4463;09/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,58;0,1642;;83
4464;09/07/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,62;0,1642;;60
4467;10/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,61;0,1343;;19
4469;10/07/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,74;0,0896;;6
447;20/01/2011;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,3;0,303;0,49;0,1343;;8
4475;10/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,0896;;62
4486;10/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,697;0,55;0,194;;101
4488;10/07/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,2239;;56
4489;10/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,66;0,2537;;19
4496;11/07/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,74;0,194;;19
450;20/01/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,26;0,2273;0,56;0,3284;;6
4501;11/07/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7879;0,56;0,2985;;39
4502;11/07/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,803;0,53;0,2836;;40
4504;11/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,8333;0,53;0,2836;;40
4506;11/07/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,8485;0,56;0,3881;;57
4509;11/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,8333;0,59;0,3284;;80
4510;11/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;;0,697;0,74;0,4179;;42
4511;11/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,4179;;21
4513;11/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,1343;;11
4514;12/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,1343;;3
4518;12/07/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,1642;;0
4519;12/07/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,79;0,0896;;4
4520;12/07/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,58;0,2239;;13
4525;12/07/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7727;0,52;0,1642;;39
4526;12/07/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,86;0,7879;0,44;0,2985;;38
4528;12/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,9;0,8485;0,42;0,2985;;33
4533;12/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7576;0,44;0,2836;;42
4536;12/07/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7273;0,46;0,1343;;44
4540;13/07/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,697;0,55;0;;2
4546;13/07/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7424;0,49;0,2537;;31
4547;13/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,41;0,194;;23
4548;13/07/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7576;0,46;0,194;;33
4549;13/07/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,7424;0,39;0,1642;;55
455;21/01/2011;0;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,24;0,2273;0,7;0,2537;;1
4553;13/07/2011;15;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,64;0,5606;0,94;0,1343;;13
4554;13/07/2011;16;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,66;0,5909;0,89;0;;23
4556;13/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,697;0,79;0,1343;;51
4560;13/07/2011;22;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,83;0,194;;48
4561;13/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,2537;;33
4564;14/07/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6212;0,57;0,2985;;3
457;21/01/2011;2;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,24;0,2424;0,75;0,1642;;0
4572;14/07/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6364;0,42;0,2537;;32
4580;14/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6515;0,42;0,194;;94
46;02/01/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2273;0,47;0,1642;;0
4600;15/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,51;0,194;;105
4602;15/07/2011;16;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,51;0,194;;96
4604;15/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6515;0,45;0,2239;;102
4606;15/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6515;0,51;0,2239;;92
4609;15/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6212;0,61;0,1642;;41
461;21/01/2011;6;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,2121;0,55;0,2537;;0
4610;16/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,6061;0,65;0,194;;42
4614;16/07/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,6;0,5909;0,73;0,0896;;9
4618;16/07/2011;8;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,65;0,1642;;37
4622;16/07/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,43;0,2836;;187
4625;16/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,6818;0,45;0,3284;;205
4629;16/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,6818;0,48;0,194;;164
4630;16/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,51;0,2239;;108
4634;17/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6212;0,65;0,2239;;34
4635;17/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,69;0,194;;16
4638;17/07/2011;4;Clear, Few clouds, Partly cloudy, Partly cloudy;0,62;0,5909;0,73;0,1642;;4
4639;17/07/2011;5;Clear, Few clouds, Partly cloudy, Partly cloudy;0,64;0,6061;0,69;0,2239;;4
4643;17/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6667;0,58;0,2239;;74
4649;17/07/2011;15;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7424;0,43;0,2985;;129
465;21/01/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,1667;0,47;0,4627;;6
4653;17/07/2011;19;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,697;0,55;0,2836;;145
466;21/01/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,1818;0,41;0,4627;;6
4660;18/07/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,66;0,6061;0,83;0,2239;;2
4665;18/07/2011;7;Clear, Few clouds, Partly cloudy, Partly cloudy;0,68;0,6364;0,74;0,2239;;22
4667;18/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,67;0,2239;;33
467;21/01/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,1818;0,27;0,5821;;11
4671;18/07/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7879;0,56;0,2537;;27
4672;18/07/2011;14;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7879;0,56;0,3284;;32
4676;18/07/2011;18;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,7727;0,49;0,3582;;80
4679;18/07/2011;21;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,194;;48
468;21/01/2011;13;Clear, Few clouds, Partly cloudy, Partly cloudy;0,2;0,1515;0,21;0,5821;;8
4681;18/07/2011;23;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,1642;;32
4682;19/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,66;0,1045;;25
4685;19/07/2011;3;Clear, Few clouds, Partly cloudy, Partly cloudy;0,72;0,6818;0,7;0,1642;;2
4688;19/07/2011;6;Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist;0,72;0,697;0,74;0,1045;;8
4693;19/07/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,82;0,803;0,59;0;;29
4694;19/07/2011;12;Clear, Few clouds, Partly cloudy, Partly cloudy;0,84;0,8182;0,56;0,0896;;26
47;03/01/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,22;0,197;0,44;0,3582;;0
4702;19/07/2011;20;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,7273;0,74;0,0896;;48
4705;19/07/2011;23;Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds;0,72;0,697;0,79;0,1642;;19
4706;20/07/2011;0;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,84;0,1045;;11
4707;20/07/2011;1;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,84;0;;4
4708;20/07/2011;2;Clear, Few clouds, Partly cloudy, Partly cloudy;0,7;0,6667;0,84;0;;2
4715;20/07/2011;9;Clear, Few clouds, Partly cloudy, Partly cloudy;0,74;0,697;0,7;0,0896;;28
4716;20/07/2011;10;Clear, Few clouds, Partly cloudy, Partly cloudy;0,76;0,7273;0,7;0;;34
4717;20/07/2011;11;Clear, Few clouds, Partly cloudy, Partly cloudy;0,8;0,7879;0,63;0,0896;;26
